rp_id,label,floor,wing,orientation,survey_date,n_readings,n_anchors_seen,vector
127,"Près de bureau infirmiers, chambre U5-U6, chambre U7-U8 et locale sale",E2,B,NORD,2026-04-27,22936,24,"[-100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -84.49453735351562, -100.0, -100.0, -100.0, -100.0, -97.16666412353516, -100.0, -100.0, -94.33405303955078, -100.0, -100.0, -100.0, -58.14741134643555, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -83.77505493164062, -100.0, -100.0, -95.26126098632812, -100.0, -100.0, -100.0, -100.0, -100.0, -87.9677963256836, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -96.27027130126953, -94.65830993652344, -100.0, -72.377685546875, -100.0, -92.8304443359375, -100.0, -100.0, -96.875, -100.0, -100.0, -100.0, -92.89542388916016, -100.0, -90.75643920898438, -100.0, -100.0, -100.0, -100.0, -67.371337890625, -96.33333587646484, -94.03302764892578, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -93.92638397216797, -81.67147827148438, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -86.53766632080078, -100.0, -100.0, -78.74077606201172, -100.0, -96.35713958740234, -100.0, -93.29641723632812, -100.0, -100.0, -100.0, -93.61579895019531, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0]"
128,"Près de acceuil infimier, salle R1 et salle R2",E2,B,NORD,2026-04-27,10429,26,"[-100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -96.75, -100.0, -100.0, -100.0, -81.80957794189453, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -93.0, -100.0, -100.0, -100.0, -72.97616577148438, -100.0, -100.0, -100.0, -96.75, -100.0, -100.0, -95.80769348144531, -87.3831787109375, -100.0, -100.0, -85.4066162109375, -100.0, -100.0, -100.0, -100.0, -100.0, -94.46685791015625, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -89.22195434570312, -100.0, -66.31573486328125, -100.0, -95.33333587646484, -100.0, -99.0, -100.0, -100.0, -100.0, -100.0, -95.76190185546875, -98.0, -87.80374145507812, -100.0, -100.0, -100.0, -100.0, -69.14033508300781, -100.0, -87.04352569580078, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -95.5268783569336, -100.0, -100.0, -100.0, -96.13157653808594, -93.3666000366211, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -95.22352600097656, -100.0, -100.0, -86.47272491455078, -100.0, -96.53845977783203, -100.0, -90.0, -100.0, -100.0, -100.0, -91.5999984741211, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0]"
129,Près de chambre R7 et R8 et vidoir ,E2,B,NORD,2026-04-27,8412,18,"[-100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -97.19047546386719, -100.0, -100.0, -100.0, -78.64320373535156, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -75.1738052368164, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -96.68707275390625, -83.22972869873047, -100.0, -100.0, -90.2739028930664, -100.0, -100.0, -100.0, -100.0, -100.0, -95.09717559814453, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -91.58658599853516, -100.0, -69.09951782226562, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -96.10389709472656, -97.11111450195312, -87.43379211425781, -100.0, -100.0, -100.0, -100.0, -68.26932525634766, -100.0, -89.19625091552734, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -93.905029296875, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -97.28571319580078, -100.0, -100.0, -91.55419921875, -100.0, -96.95237731933594, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0]"
130,Près de la chmabre R5 et acceuil infirmier,E2,B,NORD,2026-04-27,8078,19,"[-100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -91.52547454833984, -100.0, -100.0, -100.0, -90.32170104980469, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -89.31863403320312, -100.0, -100.0, -100.0, -93.11087799072266, -100.0, -100.0, -98.0, -95.35813903808594, -100.0, -100.0, -81.00872039794922, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -79.75323486328125, -100.0, -57.655738830566406, -96.5999984741211, -100.0, -100.0, -96.54205322265625, -100.0, -93.80706787109375, -93.83285522460938, -100.0, -100.0, -100.0, -95.93203735351562, -100.0, -100.0, -100.0, -100.0, -79.90673065185547, -100.0, -87.05227661132812, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -93.04545593261719, -100.0, -100.0, -100.0, -100.0, -97.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -95.7088623046875, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0]"
131,"Près de la chambre R4, chambre R3 et acceuil infirmier ",E2,B,NORD,2026-04-27,71059,21,"[-100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -87.22254180908203, -100.0, -100.0, -100.0, -90.36380767822266, -95.57394409179688, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -89.888427734375, -100.0, -100.0, -100.0, -88.69575500488281, -100.0, -100.0, -100.0, -96.07618713378906, -100.0, -100.0, -82.05170440673828, -100.0, -100.0, -100.0, -100.0, -95.34076690673828, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -64.52755737304688, -100.0, -64.69258117675781, -95.36012268066406, -100.0, -100.0, -96.33333587646484, -100.0, -89.99042510986328, -92.15889739990234, -100.0, -100.0, -96.58999633789062, -93.5648422241211, -100.0, -100.0, -100.0, -100.0, -83.42566680908203, -100.0, -90.8997573852539, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -92.7713623046875, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -96.29310607910156, -100.0, -100.0, -100.0, -100.0, -100.0, -96.9000015258789, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0]"
132,"Près de la chambre R4, chambre R3 et acceuil infirmier ",E2,B,NORD,2026-04-28,220679,21,"[-100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -86.64900970458984, -100.0, -100.0, -100.0, -88.45914459228516, -95.57678985595703, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -91.8387680053711, -100.0, -100.0, -100.0, -85.84752655029297, -100.0, -100.0, -100.0, -96.90689849853516, -100.0, -100.0, -81.86919403076172, -100.0, -100.0, -100.0, -100.0, -95.56460571289062, -97.90908813476562, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -65.78269958496094, -100.0, -68.76860046386719, -94.85026550292969, -100.0, -100.0, -100.0, -100.0, -91.2035140991211, -90.45310974121094, -100.0, -100.0, -95.99285888671875, -94.55050659179688, -100.0, -100.0, -100.0, -100.0, -84.49775695800781, -100.0, -92.32738494873047, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -93.96659851074219, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -97.13725280761719, -100.0, -100.0, -100.0, -100.0, -100.0, -96.01851654052734, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0]"
133,"Près de la chambre R4, chambre R3 et acceuil infirmier ",E2,B,NORD,2026-04-29,104532,20,"[-100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -87.1420669555664, -100.0, -100.0, -100.0, -87.560302734375, -94.35137939453125, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -92.02687072753906, -100.0, -100.0, -100.0, -84.14762878417969, -100.0, -100.0, -100.0, -97.76923370361328, -100.0, -100.0, -82.4107437133789, -100.0, -100.0, -100.0, -100.0, -95.16605377197266, -97.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -65.06076049804688, -100.0, -70.53406524658203, -95.07461547851562, -100.0, -100.0, -100.0, -100.0, -90.57537841796875, -89.86918640136719, -100.0, -100.0, -96.1601791381836, -94.84741973876953, -100.0, -100.0, -100.0, -100.0, -85.57882690429688, -100.0, -92.20821380615234, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -93.90431213378906, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -97.54166412353516, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0]"
134,Près de la chambre S9-S10 et chambre S11-S12,E2,C,NORD,2026-04-29,11667,17,"[-100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -78.72318267822266, -100.0, -100.0, -100.0, -91.73064422607422, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -94.66666412353516, -100.0, -100.0, -100.0, -70.92498016357422, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -89.67007446289062, -100.0, -100.0, -100.0, -100.0, -91.2745132446289, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -63.18654251098633, -100.0, -82.98878479003906, -79.32899475097656, -100.0, -100.0, -100.0, -100.0, -83.4176025390625, -80.24156188964844, -100.0, -100.0, -100.0, -92.0, -100.0, -100.0, -100.0, -100.0, -94.95518493652344, -100.0, -96.25, -100.0, -100.0, -100.0, -95.32620239257812, -100.0, -100.0, -96.88888549804688, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -94.78870391845703, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0]"
135,Près de la salle de repos et bureau de responsable de réa et soins intensifs ,E2,C,NORD,2026-04-29,13023,26,"[-100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -94.61475372314453, -100.0, -96.625, -100.0, -62.68218231201172, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -92.2012710571289, -84.95194244384766, -100.0, -100.0, -100.0, -93.30115509033203, -100.0, -100.0, -100.0, -94.92765045166016, -100.0, -100.0, -88.375, -100.0, -100.0, -100.0, -100.0, -92.0, -85.86479949951172, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -73.96920776367188, -100.0, -91.46420288085938, -77.75, -100.0, -100.0, -100.0, -97.5, -95.17948913574219, -93.21282958984375, -100.0, -100.0, -100.0, -92.04583740234375, -99.0, -100.0, -100.0, -100.0, -80.39521026611328, -100.0, -100.0, -100.0, -100.0, -100.0, -94.5, -100.0, -100.0, -97.0, -100.0, -100.0, -100.0, -94.36166381835938, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -95.875, -100.0, -100.0, -100.0, -100.0, -100.0, -96.875, -100.0, -84.42681121826172, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -97.0, -100.0, -100.0, -100.0]"
136,Près de la salle S9-S10 et soins infirmiers,E2,C,NORD,2026-04-29,1056,21,"[-100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -81.3402099609375, -100.0, -100.0, -100.0, -86.6617660522461, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -93.0, -89.72222137451172, -100.0, -100.0, -100.0, -75.35294342041016, -100.0, -100.0, -100.0, -93.75, -100.0, -100.0, -92.45833587646484, -100.0, -100.0, -100.0, -100.0, -90.54666900634766, -87.375, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -62.6422004699707, -100.0, -83.03845977783203, -84.14130401611328, -100.0, -100.0, -100.0, -100.0, -84.3548355102539, -82.44999694824219, -100.0, -100.0, -100.0, -92.30000305175781, -100.0, -100.0, -100.0, -100.0, -90.2244873046875, -100.0, -95.0, -100.0, -100.0, -100.0, -95.54166412353516, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -92.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -93.32432556152344, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -86.63636016845703, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0]"
137,"Près de l'escalier 3 , chambre S2 et chambre S3-S4",E2,C,NORD,2026-04-29,58229,16,"[-100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -62.49325180053711, -100.0, -100.0, -100.0, -91.88541412353516, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -96.53571319580078, -100.0, -100.0, -100.0, -89.31449890136719, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -93.5794906616211, -100.0, -100.0, -100.0, -100.0, -88.29450988769531, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -81.15418243408203, -100.0, -90.34125518798828, -78.7260513305664, -100.0, -100.0, -100.0, -100.0, -91.0997543334961, -86.49120330810547, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -93.6467056274414, -100.0, -96.83333587646484, -100.0, -100.0, -100.0, -89.65314483642578, -100.0, -100.0, -96.63636016845703, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -80.9874496459961, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0]"
138,"Près de l'escalier 3 , chambre S2 et chambre S3-S5",E2,C,NORD,2026-04-30,145611,15,"[-80.93333435058594, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -61.43519973754883, -100.0, -100.0, -100.0, -98.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -97.5, -100.0, -100.0, -92.57221984863281, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -99.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -84.15977478027344, -100.0, -92.59970092773438, -78.65267181396484, -100.0, -100.0, -100.0, -100.0, -92.97266387939453, -86.55766296386719, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -76.67857360839844, -98.0, -100.0, -100.0, -100.0, -100.0, -100.0, -89.96996307373047, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -80.4489974975586, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0]"
139,"Près de l'escalier 3 , chambre S2 et chambre S3-S6",E2,C,NORD,2026-05-01,146275,13,"[-100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -57.347354888916016, -100.0, -100.0, -100.0, -97.88461303710938, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -97.53418731689453, -100.0, -100.0, -91.02957916259766, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -97.79310607910156, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -82.42728424072266, -100.0, -92.5445556640625, -78.89356231689453, -100.0, -100.0, -100.0, -100.0, -91.44834899902344, -84.54122924804688, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -97.0, -100.0, -100.0, -100.0, -100.0, -100.0, -92.03933715820312, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -81.4224624633789, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0]"
140,"Près de l'escalier 3 , chambre S2 et chambre S3-S7",E2,C,NORD,2026-05-02,143603,12,"[-100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -56.9503059387207, -100.0, -100.0, -100.0, -97.5625, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -98.36666870117188, -100.0, -100.0, -90.6805648803711, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -98.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -83.04399108886719, -100.0, -93.2388687133789, -79.36380767822266, -100.0, -100.0, -100.0, -100.0, -92.6097183227539, -83.8231430053711, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -92.11282348632812, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -79.28608703613281, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0]"
141,"Près de l'escalier 3 , chambre S2 et chambre S3-S8",E2,C,NORD,2026-05-03,147515,12,"[-100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -56.96647262573242, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -97.75409698486328, -100.0, -100.0, -90.87751770019531, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -99.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -83.36589050292969, -100.0, -92.6882553100586, -80.25482940673828, -100.0, -100.0, -100.0, -100.0, -91.8005142211914, -84.14179229736328, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -98.66666412353516, -100.0, -100.0, -100.0, -100.0, -100.0, -92.62432861328125, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -79.4390869140625, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0]"
142,"Près de l'escalier 3 , chambre S2 et chambre S3-S9",E2,C,NORD,2026-05-04,65188,11,"[-100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -57.06390380859375, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -98.71428680419922, -100.0, -100.0, -90.93812561035156, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -98.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -83.74724578857422, -100.0, -92.57843780517578, -81.97606658935547, -100.0, -100.0, -100.0, -100.0, -92.00926208496094, -84.48048400878906, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -92.68781280517578, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -80.7508773803711, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0]"
143,Près des ascenseurs privés ,E1,B,NORD,2026-05-04,11322,19,"[-100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -66.02307891845703, -100.0, -100.0, -100.0, -100.0, -92.59555053710938, -72.93955993652344, -100.0, -100.0, -100.0, -94.02564239501953, -100.0, -80.421630859375, -100.0, -100.0, -100.0, -94.37616729736328, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -96.30973815917969, -100.0, -93.75691986083984, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -91.9261474609375, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -80.08129119873047, -100.0, -100.0, -100.0, -83.91536712646484, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -93.46479034423828, -91.49639129638672, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -92.46365356445312, -96.0, -100.0, -100.0, -100.0, -100.0, -79.8074722290039, -100.0, -100.0, -100.0, -100.0, -100.0, -68.26153564453125, -100.0, -97.0, -87.72337341308594]"
144,Dans le petit couloir vers la partie sud ambulatoire,E1,A,SUD,2026-05-04,12704,28,"[-100.0, -94.01724243164062, -94.78461456298828, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -84.91085052490234, -100.0, -100.0, -100.0, -100.0, -95.07279968261719, -91.37629699707031, -100.0, -100.0, -100.0, -94.5, -100.0, -56.26864242553711, -96.25, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -92.38983154296875, -100.0, -100.0, -100.0, -83.67691040039062, -100.0, -96.55555725097656, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -74.00102233886719, -100.0, -100.0, -100.0, -100.0, -100.0, -78.62371063232422, -100.0, -100.0, -100.0, -100.0, -94.93617248535156, -90.2406005859375, -100.0, -100.0, -93.34510040283203, -100.0, -100.0, -92.38701629638672, -100.0, -100.0, -100.0, -89.19739532470703, -100.0, -100.0, -100.0, -93.55789184570312, -100.0, -88.4227294921875, -100.0, -91.74568176269531, -100.0, -100.0, -100.0, -100.0, -100.0, -88.7223892211914, -100.0, -100.0, -100.0, -96.625, -90.0, -100.0, -100.0, -92.66780853271484, -100.0, -86.55928802490234, -100.0, -100.0, -100.0, -100.0, -100.0, -81.1048812866211, -100.0, -91.98419952392578, -100.0]"
145,Près de salon de chirurgie de la main,E1,A,SUD,2026-05-04,9222,25,"[-100.0, -91.81305694580078, -88.38056945800781, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -87.71405029296875, -100.0, -100.0, -100.0, -100.0, -94.4375, -93.125, -100.0, -100.0, -100.0, -100.0, -100.0, -68.28551483154297, -95.10447692871094, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -94.11111450195312, -100.0, -100.0, -100.0, -89.48312377929688, -100.0, -92.27822875976562, -100.0, -97.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -81.96175384521484, -100.0, -100.0, -100.0, -100.0, -100.0, -76.23949432373047, -100.0, -100.0, -100.0, -100.0, -100.0, -93.0, -100.0, -100.0, -95.5, -100.0, -100.0, -87.2610092163086, -100.0, -100.0, -100.0, -87.58869934082031, -100.0, -100.0, -100.0, -91.84955596923828, -100.0, -91.3851318359375, -100.0, -92.49056243896484, -100.0, -100.0, -100.0, -100.0, -100.0, -80.73857116699219, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -87.47193908691406, -100.0, -92.4473648071289, -100.0, -100.0, -100.0, -100.0, -100.0, -92.08763122558594, -100.0, -89.85570526123047, -100.0]"
146,"Près de la chambre 102, chambre 103 et chambre 101",E1,A,SUD,2026-05-04,10286,31,"[-61.0, -87.6796875, -95.11111450195312, -100.0, -94.17045593261719, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -95.38461303710938, -88.66451263427734, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -97.0, -100.0, -100.0, -79.05686950683594, -83.87393951416016, -100.0, -100.0, -100.0, -94.48101043701172, -100.0, -100.0, -96.11111450195312, -84.44483947753906, -100.0, -100.0, -100.0, -95.94339752197266, -100.0, -89.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -95.1875, -100.0, -100.0, -90.76266479492188, -100.0, -100.0, -100.0, -100.0, -100.0, -71.05992889404297, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -58.0, -100.0, -100.0, -100.0, -100.0, -76.64664459228516, -100.0, -100.0, -100.0, -91.83333587646484, -100.0, -94.25, -100.0, -92.6675033569336, -100.0, -93.81632995605469, -100.0, -89.63793182373047, -100.0, -100.0, -93.69869232177734, -100.0, -100.0, -76.5421142578125, -100.0, -100.0, -95.29007720947266, -100.0, -100.0, -100.0, -100.0, -88.39508056640625, -100.0, -100.0, -100.0, -100.0, -100.0, -93.0, -100.0, -98.0, -100.0, -95.32257843017578, -100.0]"
